62,Impett Park,0101000020E6100000921819F8937354C03136A8889ABB4440,226641.739814724
63,Wagar Park,0101000020E6100000DC7B0A12C37354C05379C15F24BD4440,12085.6185837754
64,Stinchcomb-Groth Memorial,0101000020E610000022B636201C7554C0825F49C5C3BB4440,41491.4600368473
65,Rocky River Reservation,0101000020E6100000408F040FD87454C0122FFDF7BFBB4440,4125787.36572865
66,Niagara Park,0101000020E61000009A6B9597597454C0C722AE7B38BC4440,3358.2478935399
67,,0101000020E6100000B75D7B5F537454C053C6AEE5E1BA4440,6763.04333888062
68,Tyler Field,0101000020E6100000D65B874C747454C09422F08046BB4440,139766.869103811
69,Thomas Lane Pocket Park,0101000020E6100000194407402C7554C0D661CAB4CCBA4440,1513.22802373695
70,Munn Park,0101000020E61000007102F96D017454C06B0D53B40DBB4440,12730.676924672
71,Jefferson Park,0101000020E610000016D6C264037254C0AFE72B065FBA4440,66348.2601978905
72,Mohican Park,0101000020E6100000C7C6EA33437254C0DC9EBB5640BB4440,167365.78808687
73,Rainbow Park,0101000020E6100000672E9466B17254C0F0BD0C04C7BA4440,7440.90144229732
74,Tuland Playground,0101000020E61000009BEF4BF4CC7254C0CE4B7898E4BB4440,45607.5920765833
75,Madison Park,0101000020E6100000ADE08351F67154C07313F025D9BC4440,100997.419929441
76,,0101000020E6100000B9475D49377154C068048FB905BD4440,123.379159054096
77,Belmont Park,0101000020E6100000419A45160A7154C0CC94BFB0E2BB4440,17536.6212709306
78,Halloran Park,0101000020E6100000730C69B64C7154C0A6C0F21334BA4440,57599.9743246963
79,Thrush Park,0101000020E61000000DEA055AA07054C073BFD39804BA4440,56413.7520140975
80,Dunphy Park,0101000020E610000090E5B5444E7054C0ABAE59A4DAB94440,20828.580689383
81,,0101000020E61000004EE698AC886E54C01B97A619C0BC4440,168787.609500259
82,EcoVillage Gateway,0101000020E6100000E11E5AFC9A6E54C0FD08B5CD11BD4440,3061.1779975988
83,Miriam Ortiz-Rush Park,0101000020E61000003C97B1FC216F54C0946B2D720CBD4440,4105.02396567345
84,Cudell Commons,0101000020E6100000831BFC64267054C0507E10EA49BD4440,60315.2023977689
85,Lake Park,0101000020E6100000CAD57444896F54C07D56738DB4BD4440,10797.3889228787
86,Lakefront Reservation,0101000020E610000008C41AB4F36F54C0634CF22E29BE4440,22879.7124104139
87,Lakefront Reservation,0101000020E61000009DC8C353596F54C0CECD0328B8BE4440,1608557.30849838
88,Herman Park,0101000020E610000085576DFD926E54C03A3FBB4B62BE4440,19791.2873438976
89,Lakefront Reservation,0101000020E6100000D8D2855E196F54C0BED5EFA07EBE4440,141450.007324617
90,Johnny Kilbane Park,0101000020E610000098A6BE3F1E6F54C074D7BC0B60BE4440,6228.74862345758
91,Linear Park,0101000020E6100000FE7F98E31E6F54C05CC1EB5E44BE4440,2707.65775491479
92,,0101000020E610000094C691F6E76E54C02FD067F0E6BD4440,927.793454033125
93,Franklin Reading Garden,0101000020E61000007400879EC06E54C097BDF073A7BD4440,2903.74193668347
94,Labyrinth Park,0101000020E61000007306576CB76E54C0518EC763DABD4440,898.857811370226
95,Simmons Park,0101000020E610000048C8128C796E54C0C3C2583B8ABD4440,361.891478286446
96,Market Square Park,0101000020E610000073A3BB690C6D54C0134F48CBFCBD4440,2843.81404030941
97,Frank Novak Park,0101000020E6100000B8A7E538856D54C003856970BEBD4440,25211.4549414371
98,Fairview Park,0101000020E6100000CB4751E4966D54C030CBCB1518BE4440,23692.9316160856
99,Jimmy Bivins Park,0101000020E61000004A8681AB4E6D54C0E44166D5EBBE4440,1612.063519126
100,Jim Mahone Park,0101000020E61000004328C25CAD6D54C0D93F460795BE4440,30133.2298614748
101,,0101000020E6100000C2197E45FD6D54C09DBCA31D7DBE4440,5768.2992539913
102,Lakefront Reservation,0101000020E6100000AFEA37D4C66D54C06C5EE677DABF4440,430649.248664986
103,Wendy Park,0101000020E61000005E0AF4C9A86D54C0FA2C550AEABF4440,199634.068472859
104,Cleveland Coast Guard Station,0101000020E6100000A53C472B996D54C0D87E1D2360C04440,8823.16104480967
105,Lakefront Reservation,0101000020E61000006B8B96034F6D54C0FD291C9455BF4440,18043.6972378484
106,,0101000020E6100000B2A2C8DC066D54C07ACF9D304FBF4440,13839.3027236248
107,,0101000020E610000014887B3B956C54C004B097EB61BF4440,25428.9252558903
108,Settler's Landing Park,0101000020E610000092981156E16C54C02B70F81B82BF4440,42977.7080843871
109,Fort Huntington Park,0101000020E61000007BA72AA4AF6C54C0368F8B765AC04440,11520.9966987592
110,The Mall,0101000020E61000001630BE866D6C54C08BBE07C569C04440,109991.300779237
111,Public Square,0101000020E6100000E8DB3A6E656C54C07A1B2759F5BF4440,42550.2550476071
112,Eastman Reading Garden,0101000020E61000007A4F84073F6C54C026D6D5F32DC04440,3032.96544131239
113,Willard Park,0101000020E6100000A2641C8A516C54C09F01C07CBBC04440,13219.2609626029
114,Perk Plaza,0101000020E6100000E4179215E66B54C05902F8FB4BC04440,8506.51506489228
115,Huron Road County Plaza,0101000020E6100000AE2F2F94D96B54C06CE0FC2BE8BF4440,1573.26411861863
116,,0101000020E610000033327846616C54C06E10CAAA1EBF4440,2049.99942471522
117,,0101000020E610000031D198E25C6C54C0CEA0A7EA1BBF4440,5033.06690873062
118,,0101000020E610000003AC5713666C54C083705AE50EBF4440,47.917165668724
119,Ohio & Erie Canal Reservation,0101000020E610000032EA5172F06B54C082DEDB554BBF4440,8010.81721391085
120,Ohio & Erie Canal Reservation,0101000020E6100000B6541C9BDC6B54C01CA031FC38BF4440,5001.49025600566
121,Ohio & Erie Canal Reservation,0101000020E61000003593A969EB6B54C03C2627EC1ABF4440,16300.2120498858
122,,0101000020E6100000FBE3D121F86B54C06C9D0F010ABF4440,2888.55432518389
123,Ohio & Erie Canal Reservation,0101000020E6100000B2C50CC74E6C54C0D788AADB33BE4440,112552.887668288
124,,0101000020E610000051CE046D6E6C54C0AD9AABFFD6BE4440,6036.10366837441
125,,0101000020E61000007932D4CF6B6C54C0EF5F2000D2BE4440,7261.99666436247
126,Rivergate Park,0101000020E610000038CDE98BED6C54C0A39E0FA5A0BE4440,24661.0121108197
127,Abbey Park,0101000020E610000039CB21E79E6C54C06A4FD0EE11BE4440,13535.2723490168
128,Marketplace Park,0101000020E61000001ACB1047F56C54C03D061F0DF8BD4440,2908.29927173321
129,Lincoln Park,0101000020E6100000D644519C2D6C54C082C08B7440BD4440,61812.951154996
130,Ohio & Erie Canal Reservation,0101000020E6100000743987553F6C54C0A36B8D23EBBD4440,30981.8811521303
131,Camp Cleveland Park,0101000020E6100000E19C7C1CFD6B54C01239661B01BE4440,4579.23671576817
132,,0101000020E6100000AF79027EFD6B54C0C073B2146CBD4440,529.215309736569
